_id,alta,cantidad,cantidadRestock,ean,familia,iva,margen,nombre,precioCompra,precioVenta,proveedor
62c4df316f6dede80a8a754e,true,0,20,8410285998626,NEVERA,4,20,QUESO SEMI CURADO GRAN CAPITAN,0.75,1,1010006
62c4df316f6dede80a8a754f,true,0,20,8410285998619,GENERICA,4,20,QUESO EL VENTERO LONCHAS,0.8,1,
62c4df316f6dede80a8a7551,true,0,20,8427298003452,GENERICA,4,20,QUESO RALLADO 4 QUESOS,0.88,1.1,
62c4df316f6dede80a8a7553,true,0,20,8411030053263,GENERICA,10,20,HAMBURGUESAS PAVO POLLO,1.52,2,
62c4df316f6dede80a8a7558,true,0,20,8437005246065,GENERICA,21,20,VINO BLANCO VERDIL DANIEL BELDA,2.41,3.5,
62c4df316f6dede80a8a7559,true,0,20,8413311000676,GENERICA,10,20,FLAN DE CAFE GOSHUA,1.16,1.53,
62c4df316f6dede80a8a755c,true,0,20,8410259103032,GENERICA,4,20,QUESITOS LA VACA QUE RIE,1,1.25,
62c4df316f6dede80a8a755f,true,0,20,3016661155604,GENERICA,21,20,CAFETERA KRUPS ROJA,27.48,39.9,
62c4df316f6dede80a8a7560,true,0,20,8410320001847,NEVERA,10,20,MORTADELA CLASICA,0.7,1,1067015
62c4df316f6dede80a8a7562,true,0,20,8410261759340,GENERICA,10,20,CALDO DE PESCADO Y MARISCO DON SIMON,0.9,1.19,
62c4df316f6dede80a8a7563,true,0,20,8410069002433,ALIMENTACION,10,20,GALLO TALLARINES 500G,0.79,1.1,290441
62c4df316f6dede80a8a7564,true,0,20,8420202020279,BEBIDAS,21,20,ENTERIZO VINO ROSADO 75 CL.,1.25,1.95,102814
62c4df316f6dede80a8a7565,true,0,20,3574661552583,GENERICA,10,20,CAREFREE COTTO,1.2,1.59,
62c4df316f6dede80a8a7569,true,0,20,84121011,GENERICA,10,20,ALUBIAS BLANCAS COCIDAS LOZANO,0.49,0.65,
62c4df316f6dede80a8a756a,true,0,20,84121028,ALIMENTACION,10,20,GARBANZOS COCIDOS LOZANO,0.47,0.65,101344
62c4df316f6dede80a8a756c,true,0,20,84121042,GENERICA,10,20,ALUBIAS BLANCAS COCIDAS LOZANO 0.5KG,0.64,0.85,
62c4df316f6dede80a8a756e,true,0,20,8420822108753,DROGUERIA,21,20,KH7 DESENGRASANTE,1.99,2.79,
62c4df316f6dede80a8a7573,true,0,20,8480024744234,ALIMENTACION,10,20,SALSA NAPOLITANA ALTEZA,0.51,1,101605
62c4df316f6dede80a8a7574,true,0,20,8480024744203,ALIMENTACION,10,20,SALSA BOLOÃ°ESA ALTEZA,0.68,1.1,101604
62c4df316f6dede80a8a7579,true,0,20,8480024736536,GENERICA,10,20,ATUN CLARO ACEITE DE OLIVA ALTEZA,1.9,2.5,
62c4df316f6dede80a8a757b,true,0,20,8480024739056,GENERICA,10,20,ACEITUNAS GORDAL GUINDILLA ALTEZA,1.4,1.85,
62c4df316f6dede80a8a757c,true,0,20,8480024738257,ALIMENTACION,10,20,BROTES DE SOJA ALTEZA 345GR.,0.5,0.75,126147
62c4df316f6dede80a8a7582,true,0,20,8715700411323,ALIMENTACION,10,20,HEIZ BARBACOA,1.57,2.07,
62c4df316f6dede80a8a7583,true,0,20,75032814,BEBIDAS,10,20,CORONA EXTRA,0.75,1.25,500460
62c4df316f6dede80a8a7586,true,0,20,8710447492178,GENERICA,21,20,REXONA ALOE VERA,1.58,2.29,
62c4df316f6dede80a8a7587,true,0,20,8427298004695,GENERICA,10,20,QUESO LONCHAS CABRA ALBENIZ,0.76,1,
62c4df316f6dede80a8a7588,true,0,20,8410372472008,DROGUERIA,21,20,ESTROPAJO AJAX INOX,0.74,0.99,434
62c4df316f6dede80a8a7589,true,0,20,8411135433373,DROGUERIA,21,20,HIDRO GENESSE GEL MAX.HIDRATAC. 800 ML.,1.19,2,3817
62c4df316f6dede80a8a758a,true,0,20,8410436364614,GENERICA,21,20,LEJIA LA ESTRELLA LIMON,1.21,1.75,
62c4df316f6dede80a8a758b,true,0,20,8410436401340,DROGUERIA,21,20,LEJIA LA ESTRELLA AZUL,1.05,1.59,472
62c4df316f6dede80a8a758c,true,0,20,8410931012911,DROGUERIA,21,20,SANICENTRO MULTIUSOS,0.95,2,
62c4df316f6dede80a8a758e,true,0,20,8410761700040,DROGUERIA,21,20,LAGARTO LAVAVAJILLAS ULTRA FRCO. 750 ML.,0.71,1,587
62c4df316f6dede80a8a7590,true,0,20,8410757001090,DROGUERIA,21,20,CREMA DE MANOS S'NONAS,0.75,1.36,3468
62c4df316f6dede80a8a7591,true,0,20,8410404020030,DROGUERIA,21,20,BAYETA SPONTEX ORIGINAL,0.88,1.65,
62c4df316f6dede80a8a7592,true,0,20,4005808801046,DROGUERIA,21,20,CREMA DE MANOS NIVEA,1.91,2.65,
62c4df316f6dede80a8a7593,true,0,20,8412400021394,DROGUERIA,21,20,PRONTO SPRAY,1.88,3.25,
62c4df316f6dede80a8a7595,true,0,20,8410412020299,DROGUERIA,21,20,CREMA CORPORAL BABARIA,0.94,1.5,1953
62c4df316f6dede80a8a7598,true,0,20,CROI MIDI,BOLLERIA DULCE,10,20,CROISANT MIDI 1U,0.45,0.6,
62c4df316f6dede80a8a7599,true,0,20,8411327003308,GENERICA,21,20,MAHOU RADLER,0.38,0.55,
62c4df316f6dede80a8a759b,true,0,20,8429583004984,GENERICA,10,20,MEJILLONES RIBEIRA 8-12 MEDIANOS,1.48,1.95,
62c4df316f6dede80a8a759d,true,0,20,8480024733238,GENERICA,10,20,ALTEZA ICE COFFEE CAPUCCIINO,0.68,0.9,
62c4df316f6dede80a8a759e,true,0,20,8480024732286,ALIMENTACION,10,20,ALTEZA CREMA CACAO 2 SABORES 210 GR.,0.84,1.25,125054
62c4df316f6dede80a8a759f,true,0,20,8480024732279,ALIMENTACION,10,20,ALTEZA CREMA CACAO 1 SABOR 210 GR.,0.82,1.25,8.48002E+12
62c4df316f6dede80a8a75a5,true,0,20,8410300351108,ALIMENTACION,10,20,YATEKOMO CURRY,0.65,1.1,102663
62c4df316f6dede80a8a75a8,true,0,20,8410128160623,BEBIDAS,10,20,AGUA BEZOYA 33CL BIBERON,0.2,0.39,
62c4df316f6dede80a8a75aa,true,0,20,8410128670672,GENERICA,10,20,MILKA SHAKE,1.03,1.2,
62c4df316f6dede80a8a75ac,true,0,20,8410128166458,GENERICA,10,20,YOGIKIDS FRESA PASCUAL,1.2,1.49,
62c4df316f6dede80a8a75b4,true,0,20,8410128122805,NEVERA,10,20,YOGURT PASCUAL MACEDONIA,0.95,1.25,
62c4df316f6dede80a8a75b5,true,0,20,8410128122966,GENERICA,10,20,YOGURT PASCUAL NATURAL AZUCARADO,1.13,1.49,
62c4df316f6dede80a8a75b9,true,0,20,8410128430030,GENERICA,10,20,FAN DE VAINILLA PASCUAL,1.28,1.69,
62c4df316f6dede80a8a75ba,true,0,20,8410128122560,GENERICA,10,20,YOGUR LIMON DESNATADO PASCUAL,1.06,1.4,
62c4df316f6dede80a8a75bb,true,0,20,8410128122522,GENERICA,10,20,YOGURT FRESA DESNATADO PASCUAL,1.06,1.4,
62c4df316f6dede80a8a75c1,true,0,20,8413681110296,BEBIDAS,21,20,ALHAMBRA TRADICIONAL X6,1.75,2.99,523318
62c4df316f6dede80a8a75c2,true,0,20,8480024752420,GENERICA,10,20,TORTITAS ARROZ ALTEZA,0.61,0.8,
62c4df316f6dede80a8a75c7,true,0,20,5740700988349,BEBIDAS,21,20,COCA COLA 33 CL,0.36,0.52,134677
62c4df316f6dede80a8a75c8,true,0,20,8410761003035,DROGUERIA,21,20,LAGARTO AMONIACO PERFUMADO DETERGENTE 1.,0.56,1.1,3656
62c4df316f6dede80a8a75c9,true,0,20,8410069002150,ALIMENTACION,10,20,GALLO TIBURON N\ 0,0.79,1.1,
62c4df316f6dede80a8a75cb,true,0,20,8411582241422,DROGUERIA,21,20,ASEVI LIMPIADOR DESINFEC. GERPOSTAR 1280,1.7,2.42,
62c4df316f6dede80a8a75cc,true,0,20,8480024738165,GENERICA,10,20,ACEITUNAS RELLENAS ALTEZA,0.86,1.14,
62c4df316f6dede80a8a75ce,true,0,20,8410199019738,SNACKS ( PEPSICO. GREFUSA DULCESOL ),10,20,RUFFLES YORK'ESO,1.02,1.35,
62c4df316f6dede80a8a75cf,true,0,20,8414100342656,BEBIDAS,21,20,SCHWEPPES BOTELLIN,2.15,3.3,362656
62c4df316f6dede80a8a75d0,true,0,20,8412598001765,GENERICA,21,20,ESTRELLA GALICIA BOTELLIN,2,2.9,
62c4df316f6dede80a8a75d2,true,0,20,8410998001637,GENERICA,10,20,PICATOSTES VELARTE,0.49,0.65,
62c4df316f6dede80a8a75d9,true,0,20,8410498007184,DROGUERIA,21,20,DETERGENTE ORO COLOR,1.9,2.99,2746
62c4df316f6dede80a8a75dd,true,0,20,5601929001311,GENERICA,10,20,RAINBOW  PROMOCION,2.12,2.8,
62c4df316f6dede80a8a75de,true,0,20,8410199019523,SNACKS ( PEPSICO. GREFUSA DULCESOL ),10,20,CHETOS PELOTAZOS,0.91,1.2,
62c4df316f6dede80a8a75e0,true,0,20,8410087071800,SNACKS ( PEPSICO. GREFUSA DULCESOL ),10,20,TORTITA ANIS DULCESOL 7 UDS. 225 GR.,0.64,1,7204
62c4df316f6dede80a8a75e1,true,0,20,8410175069344,GENERICA,10,20,MERMELADA HERO MELOCOTON,1.2,1.59,
62c4df316f6dede80a8a75e2,true,0,20,8413681010152,BEBIDAS,10,20,ALHAMBRA TRADICIONAL 1L,0.84,1.35,522117
62c4df316f6dede80a8a75e3,true,0,20,8411327020008,BEBIDAS,10,20,MAHOU PACK 24 UDS,7.68,12.48,500405
62c4df316f6dede80a8a75e5,true,0,20,8410087413068,GENERICA,10,20,INTEGRAL DE MOLDE DULCESOL,0.76,1,
62c4df316f6dede80a8a75e6,true,0,20,8411897105396,DROGUERIA,21,20,LUZIL,2.3,3.5,740223
62c4df316f6dede80a8a75eb,true,0,20,8001841941486,GENERICA,21,20,ARIEL TABS ULTRA OXI 14 LAV,3.44,4.99,
62c4df316f6dede80a8a75ec,true,0,20,8413194091945,BEBIDAS,21,20,CERVEZA TURIA BOTELLIN,0.38,0.59,523319
62c4df316f6dede80a8a75ed,true,0,20,8410261273105,BEBIDAS,21,20,DON SIMON BLANCO,0.9,1.2,521220
62c4df316f6dede80a8a75ee,true,0,20,8410261271101,BEBIDAS,21,20,DON SIMON TINTO,0.9,1.2,521218
62c4df316f6dede80a8a75ef,true,0,20,8410218214335,GENERICA,10,20,APIS MAGRO,1.63,2.15,
62c4df316f6dede80a8a75f1,true,0,20,8422174750062,GENERICA,10,20,SALMOREJO ALVALLE,1.89,2.5,
62c4df316f6dede80a8a75f4,true,0,20,9004380126715,SERVICIOS,21,20,BEBIDA FRIA 0.20 EUROS,0.14,0.2,
62c4df316f6dede80a8a75f5,true,0,20,4001724818908,NEVERA,10,20,PIZZA RISTORANTE 4 QUESOS,2.58,3.4,
62c4df316f6dede80a8a75f6,true,0,20,8437005286665,NEVERA,10,20,HUMMUS MAHN MAC 240G.,1.29,1.7,
62c4df316f6dede80a8a75f7,true,0,20,8413311000690,NEVERA,10,20,FLAN DE QUESO GOSHUA 2U,1.2,1.53,1026015
62c4df316f6dede80a8a75f8,true,0,20,84154651,GENERICA,10,20,ARROZ CON LECHE GOSHUA,0.95,1.25,
62c4df316f6dede80a8a75f9,true,0,20,8413311000034,GENERICA,10,20,NATILLAS HUEVO Y VAINILLA GOSHUA,0.95,1.25,
62c4df316f6dede80a8a75fa,true,0,20,8480024733245,GENERICA,10,20,ICE COFFEE LATTE MACCHIATO ALTEZA,0.68,0.9,
62c4df316f6dede80a8a75fd,true,0,20,8410128122843,NEVERA,10,20,YOGUR NATURAL PASCUAL PACK 4U,0.76,1,
62c4df316f6dede80a8a75fe,true,0,20,8410199016669,SNACKS ( PEPSICO. GREFUSA DULCESOL ),10,20,MIX UPS QUESO 90G.,0.91,1.2,
62c4df316f6dede80a8a761d,true,0,20,FARTON1,BOLLERIA DULCE,10,20,FARTON,0.24,0.32,
62c4df316f6dede80a8a761e,true,0,20,FARTON CHOCO3,BOLLERIA DULCE,10,20,FARTON CHOCO 3U,0.83,1.1,
62c4df316f6dede80a8a761f,true,0,20,EMP.PISTO1,BOLLERIA SALADA,10,20,EMPANADILLA PISTO 1U,0.53,0.7,
62c4df316f6dede80a8a7620,true,0,20,EMP.PISTO3,BOLLERIA SALADA,10,20,EMPANADILLA PISTO 2U,0.91,1.2,
62c4df316f6dede80a8a7622,true,0,20,8717163640791,DROGUERIA,21,20,AXE DEO.SPRAY DARK TEMPTATION,1.37,1.99,
62c4df316f6dede80a8a7628,true,0,20,8410714109340,ALIMENTACION,10,20,AZUCAR MORENO PANELLA 500G,1.48,2.05,103347
62c4df316f6dede80a8a7629,true,0,20,8411135261099,GENERICA,21,20,GIORGI ESPUMA MAXI VOL.ULTRA FUERTE,1.58,2.3,
62c4df316f6dede80a8a762a,true,0,20,84139930467,GENERICA,10,20,JUDIA VERDE PLANA,0.61,0.8,
62c4df316f6dede80a8a762b,true,0,20,8710447484289,GENERICA,21,20,AXE DEO.SP BLACK NIGHT 160ML,1.37,1.99,
62c4df316f6dede80a8a762c,true,0,20,8410128160036,BEBIDAS,10,20,AGUA BEZOYA PACK 6U,2.26,3.25,
62c4df316f6dede80a8a762d,true,0,20,8410087041230,SNACKS ( PEPSICO. GREFUSA DULCESOL ),10,20,PALMERITAS DULCESOL 1 Ã 16 UDS.,0.66,1,4452
62c4df316f6dede80a8a762e,true,0,20,8410376046939,ALIMENTACION,10,20,TWIN GO GULLON 290G,0.91,1.2,
62c4df316f6dede80a8a7633,true,0,20,8004260460095,DROGUERIA,21,20,NICKY WC ULTRASOFT PERF. 12U,1.68,2.69,
62c4df316f6dede80a8a7634,true,0,20,8410128670733,SNACKS ( PEPSICO. GREFUSA DULCESOL ),10,20,OREO BATIDO 200ML,1.16,1.29,
62c4df316f6dede80a8a7635,true,0,20,8410199020741,SNACKS ( PEPSICO. GREFUSA DULCESOL ),10,20,CHEETOS RIZOS,0.91,1.2,
62c4df316f6dede80a8a7638,true,0,20,8410415050729,GENERICA,21,20,VINO EL SOTILLO TINTO 0.75L,0.75,1.09,
62c4df316f6dede80a8a763b,true,0,20,8427298005364,NEVERA,4,20,QUESO OVEJA CORTADO ALBENIZ 250G,2.6,3.25,
62c4df316f6dede80a8a763c,true,0,20,8410199021458,SNACKS ( PEPSICO. GREFUSA DULCESOL ),10,20,LAY'S MEDITERRANEAS CLASICAS 120G,1.06,1.6,
62c4df316f6dede80a8a763e,true,0,20,8410320133692,DROGUERIA,10,20,PIZZA BARBACOA CAMPOFRIO 410G,1.67,2.2,
62c4df316f6dede80a8a763f,true,0,20,8410199018601,SNACKS ( PEPSICO. GREFUSA DULCESOL ),10,20,CHEETOS GUSTOSINES,0.76,1,
62c4df316f6dede80a8a7640,true,0,20,8410762002228,ALIMENTACION,10,20,TARRADELLAS PATE ATUN 125G,0.65,1,102885
62c4df316f6dede80a8a7647,true,0,20,8410436242806,DROGUERIA,21,20,MISTOL LAVAVAJILLAS 600ML.,0.59,1,4077
62c4df316f6dede80a8a7649,true,0,20,5054563041180,DROGUERIA,21,20,BINACA ENT. 100ML.,1.03,1.5,
62c4df316f6dede80a8a764a,true,0,20,8430777020086,SNACKS ( PEPSICO. GREFUSA DULCESOL ),10,20,ROSQUILLETAS ALBA 2X1'10,0.68,1.1,109908
62c4df316f6dede80a8a764b,true,0,20,8430777060082,SNACKS ( PEPSICO. GREFUSA DULCESOL ),10,20,ROSQUILLETAS PIPAS ALBA 2X1'10 EUROS,0.68,1.1,108481
62c4df316f6dede80a8a764c,true,0,20,8430777030085,SNACKS ( PEPSICO. GREFUSA DULCESOL ),10,20,SALADITOS ALBA PROMOCION 2X1'10 EUROS,0.68,1.1,169211
62c4df316f6dede80a8a764d,true,0,20,8433295041793,DROGUERIA,21,20,AGRADO JABON MANOS COCO DOSIF,0.63,1,29
62c4df316f6dede80a8a7651,true,0,20,5032085003602,GENERICA,21,20,HYPE ENERGY MFP 500ML,0.76,1.1,
62c4df316f6dede80a8a7652,true,0,20,8710447181706,DROGUERIA,21,20,MIMOSIN JAZMIN,1.06,1.54,
62c4df316f6dede80a8a7653,true,0,20,9004380126716,BOLLERIA DULCE,21,20,NAPOLITANA CREMA2U,0.83,1.2,
62c4df316f6dede80a8a7654,true,0,20,9004380126717,SERVICIOS,21,20,BEBIDA FRESCA 30,0.21,0.3,
62c4df316f6dede80a8a7657,true,0,20,9004380126720,BOLLERIA SALADA,21,20,BARRA BLAT,0.17,0.25,
62c4df316f6dede80a8a765b,true,0,20,9004380126725,DROGUERIA,21,20,GURU GEL DUCHA MOUSSE,0.5,0.72,
62c4df316f6dede80a8a765f,true,0,20,8436008993341,DROGUERIA,21,20,GURU DETERGENTE ALOE VERA,1.26,1.83,
62c4df316f6dede80a8a7660,true,0,20,9004380126730,DROGUERIA,21,20,MIMOSIN PRIMAVERA,1.08,1.57,
62c4df316f6dede80a8a7663,true,0,20,8413549501556,DROGUERIA,21,20,GURU FREGASUELOS FLORAL,0.53,0.77,
62c4df316f6dede80a8a7664,true,0,20,8437013519342,DROGUERIA,21,20,LAIDY FREGASUELOS CONCENTRADO,0.65,0.95,
62c4df316f6dede80a8a7665,true,0,20,8413549501488,DROGUERIA,21,20,GURU FREGASUELOS PINO,0.39,0.57,
62c4df316f6dede80a8a7666,true,0,20,8438001443106,ALIMENTACION,21,20,CEREALES CHOCO RICE,0.69,1,
62c4df316f6dede80a8a7667,true,0,20,8438001443090,ALIMENTACION,21,20,CEREALES BOLITAS CHOKA,0.69,1,
62c4df316f6dede80a8a7668,true,0,20,8438001443083,GENERICA,21,20,CEREALES DUMBITAS CHOCO,0.69,1,
62c4df316f6dede80a8a7669,true,0,20,8438001443342,ALIMENTACION,21,20,CEREALES RELLENITOS AVELLANA,0.69,1,
62c4df316f6dede80a8a766a,true,0,20,7613039766538,ALIMENTACION,21,20,NESQUIK INTENSO 40%,1.89,2.74,
62c4df316f6dede80a8a766b,true,0,20,8410683920069,ALIMENTACION,21,20,ALBONDIGAS HUERTA,0.85,1.24,
62c4df316f6dede80a8a766c,true,0,20,8437007210866,BEBIDAS,21,20,BEB. OASIS PREMIUM,0.81,1.17,
62c4df316f6dede80a8a766f,true,0,20,8410344151306,ALIMENTACION,10,20,SERPIS ACEITUNAS ANCHOA,0.83,1.09,
62c4df316f6dede80a8a7673,true,0,20,9004380126750,SNACKS ( PEPSICO. GREFUSA DULCESOL ),21,20,DULCESOL HORCHATA PREMIUM,1.03,1.5,97658
62c4df316f6dede80a8a7675,true,0,20,8410087900063,SNACKS ( PEPSICO. GREFUSA DULCESOL ),10,20,DULCESOL FARTONS 6UD,0.69,1.1,25027
62c4df316f6dede80a8a7676,true,0,20,8410087122618,GENERICA,10,20,DULCESOL CROISSANTS CACAO,0.76,1,
62c4df316f6dede80a8a7677,true,0,20,9004380126754,SNACKS ( PEPSICO. GREFUSA DULCESOL ),21,20,CHEETOS STARS,0.69,1,
62c4df316f6dede80a8a7678,true,0,20,5054563041203,DROGUERIA,21,20,BINACA DENT,1.03,1.5,
62c4df316f6dede80a8a7679,true,0,20,8436008993365,DROGUERIA,21,20,GURU GEL DUCHA,0.34,0.5,
62c4df316f6dede80a8a767a,true,0,20,8410087976587,SNACKS ( PEPSICO. GREFUSA DULCESOL ),10,20,HORCHATA PREMIUM DULCE SOL,1.26,1.79,97658
62c4df316f6dede80a8a767d,true,0,20,8437005925038,GENERICA,21,20,BOLSA HIELO,0.83,1.2,
62c4df316f6dede80a8a767f,true,0,20,8410069002327,ALIMENTACION,21,20,FIDEOS N4,0.68,0.99,
62c4df316f6dede80a8a7680,true,0,20,8428497000068,ALIMENTACION,10,20,ANDREU CHOCOLATE EXTRAFINO,0.34,0.55,
62c4df316f6dede80a8a7681,true,0,20,8410320260329,ALIMENTACION,10,20,JAMON NAVIDUL 25%MENOS SAL,0.69,0.91,
62c4df316f6dede80a8a7682,true,0,20,8413549501501,DROGUERIA,21,20,GURU FREGASUELOS MARINO,0.39,0.57,
62c4df316f6dede80a8a7684,true,0,20,8410087035307,SNACKS ( PEPSICO. GREFUSA DULCESOL ),21,20,DULCESOL MILHOJAS CACO CREMA,0.69,1,
62c4df316f6dede80a8a7685,true,0,20,9004380126755,BEBIDAS,10,20,OROTANA PACK 6UN,0.99,1.3,58417
62c4df316f6dede80a8a7687,true,0,20,8436575294759,NEVERA,21,20,GRAN DAMA NATA,2.45,3.56,
62c4df316f6dede80a8a7688,true,0,20,8411414012374,SNACKS ( PEPSICO. GREFUSA DULCESOL ),21,20,CASADO DYET BARQUILLO SABOR ORIGINAL,0.69,1,
62c4df316f6dede80a8a7689,true,0,20,8006540162736,DROGUERIA,21,20,DON LIMPIO BAÃ°O FRESCO,0.6,1,
62c4df316f6dede80a8a768a,true,0,20,8421960001029,DROGUERIA,21,20,AMONIACO PERFUMADO JAVI,0.45,0.75,710203
62c4df316f6dede80a8a768b,true,0,20,8410436361132,DROGUERIA,21,20,GEL MAGNO CLASSIC,1.72,2.49,
62c4df316f6dede80a8a768d,true,0,20,4005900485281,DROGUERIA,21,20,NIVEA DRY FRESH SPRAY,1.66,2.41,
62c4df316f6dede80a8a768e,true,0,20,8411061677131,DROGUERIA,21,20,DENENES COLONIA 600ML,2.03,2.95,
62c4df316f6dede80a8a768f,true,0,20,8411135374508,DROGUERIA,21,20,DENENES GEL PIEL ATOPICA,2.75,3.99,
62c4df316f6dede80a8a7690,true,0,20,8411061578742,DROGUERIA,21,20,DENENES JABON 600ML,2.03,2.95,
62c4df316f6dede80a8a7694,true,0,20,8480024838964,DROGUERIA,21,20,TANDY ARENA PERFUMADA GATO,1.21,1.75,
62c4df316f6dede80a8a7695,true,0,20,5010103800259,BEBIDAS,21,20,J&B WHISKIES 70CL,8.98,11.99,510502
62c4df316f6dede80a8a7696,true,0,20,8410843018704,NEVERA,21,20,MORTADELA PAVO,1.38,2,
62c4df316f6dede80a8a7697,true,0,20,8410320034319,NEVERA,21,20,PIZZA BARBACOA CAMPOFRIO,1.55,2.25,
62c4df316f6dede80a8a7698,true,0,20,6001087363815,DROGUERIA,21,20,AXE DARK TEMPTATION,1.39,1.98,5150
62c4df316f6dede80a8a7699,true,0,20,7613036562812,ALIMENTACION,21,20,DOLCE GUSTO CAFE CON LECHE +2CAP,2.89,4.19,
62c4df316f6dede80a8a769a,true,0,20,80050100,GENERICA,21,20,NUTELLA & GO,0.69,1,
62c4df316f6dede80a8a769b,true,0,20,8410843130079,GENERICA,21,20,ELPOZO SNACKS MINI FUET,0.69,1,
62c4df316f6dede80a8a769c,true,0,20,8410843018339,NEVERA,21,20,ELPOZO JAMON CURADO 55G,0.69,1,
62c4df316f6dede80a8a769d,true,0,20,8410843125570,ALIMENTACION,21,20,ELPOZO LONCHAS DE BACON,0.69,1,
62c4df316f6dede80a8a769f,true,0,20,8410843013662,NEVERA,21,20,ELPOZO TAQUITOS JAMON CURADO,0.69,1,
62c4df316f6dede80a8a76a1,true,0,20,8410843005810,NEVERA,21,20,ELPOZO SOBRASADA 250G,1.14,1.65,
62c4df316f6dede80a8a76a2,true,0,20,8410100020570,ALIMENTACION,10,20,NESCAFE CLASSIC SOBRES,0.8,1.05,
62c4df316f6dede80a8a76a3,true,0,20,8410128010249,ALIMENTACION,10,20,LECHE PASCUAL DESNATADA PACK 6UD,4.32,5.94,850503
62c4df316f6dede80a8a76b0,true,0,20,8410331300069,GENERICA,10,20,OR XATA PREMIUM 1L,1.27,1.79,
62c4df316f6dede80a8a76b2,true,0,20,8421335005430,DROGUERIA,21,20,DISCICLIN,1.45,2.1,
62c4df316f6dede80a8a76b4,true,0,20,8426617014995,SNACKS ( PEPSICO. GREFUSA DULCESOL ),21,20,HARIBO BERRIES,0.69,1,
62c4df316f6dede80a8a76b5,true,0,20,8410320245357,NEVERA,21,20,MORTADELA CON ACEITUNAS CAMPOFRIO,0.69,1,
62c4df316f6dede80a8a76b9,true,0,20,8410310610707,BEBIDAS,21,20,SANDARA ROSADO,2.45,4.25,101336
62c4df316f6dede80a8a76bb,true,0,20,8437021725032,ALIMENTACION,21,20,tortita arroz chocolate negro,0.69,1,
62c4df316f6dede80a8a76bc,true,0,20,8411327011013,BEBIDAS,21,20,mahou clasica 1llitro,0.93,1.29,500415
62c4df316f6dede80a8a76be,true,0,20,8422003001358,NEVERA,10,20,LOS CLAVELES CHORIZO,0.01,1.66,
62c4df316f6dede80a8a76c2,true,0,20,8717163889152,ALIMENTACION,21,20,CREMA DE CALABAZA,1.23,1.79,
62c4df316f6dede80a8a76c4,true,0,20,8423696011426,ALIMENTACION,21,20,DON LUIGI INTENSO,1.19,1.8,1718
62c4df316f6dede80a8a76c5,true,0,20,8436553291121,ALIMENTACION,21,20,DANIELS BLEND INTENSO,0.87,1.27,
62c4df316f6dede80a8a76c6,true,0,20,8436571780034,BEBIDAS,21,20,TYRIS IPA CERVEZA,1.1,1.6,
62c4df316f6dede80a8a76cb,true,0,20,8410069016867,GENERICA,10,20,macarron 250gr,0.38,0.5,
62c4df316f6dede80a8a76cc,true,0,20,8437020020060,GENERICA,10,20,vino tinto brick,0.76,1,
62c4df316f6dede80a8a76ce,true,0,20,9004380126759,PANADERIA,4,20,BARRA 270,0.29,0.43,
62c4df316f6dede80a8a76cf,true,0,20,3443014437733,SERVICIOS,10,20,bolsa pequeâa,0.04,0.05,
62c4df316f6dede80a8a76d0,true,0,20,8435014437474,SERVICIOS,10,20,bolsa grande,0.11,0.15,
62c4df316f6dede80a8a76d1,true,0,20,5000159459228,ALIMENTACION,21,20,twix,0.69,1,
62c4df316f6dede80a8a76d3,true,0,20,8411582236749,DROGUERIA,21,20,ASEVI DETERGENTE LIQ 42 DOSIS FRESCOR PU,2.15,3.25,298
62c4df316f6dede80a8a76da,true,0,20,8414317000189,BEBIDAS,21,20,AGUA OROTANA 8L,0.75,1,1573
62c4df316f6dede80a8a76db,true,0,20,8423243082220,ALIMENTACION,10,20,NAHON ACEITE GIRASOL 5 LITROS,6.7,13.95,1952
62c4df316f6dede80a8a76dc,true,0,20,5449000000996,ALIMENTACION,21,20,COCA COLA NORMAL LATA NACIONAL,0.41,0.6,
62c4df316f6dede80a8a76de,true,0,20,8410931011938,DROGUERIA,21,20,WC TENSO PRO,0.71,0.96,3677
62c4df316f6dede80a8a76df,true,0,20,8421960000510,DROGUERIA,21,20,SALFUMAN JAVI,0.65,0.99,201009
62c4df316f6dede80a8a76e0,true,0,20,8410494301224,BEBIDAS,21,20,ROCKSTAR BEBIDA ENERGETICA,0.9,1.3,
62c4df316f6dede80a8a76e1,true,0,20,8410494301095,GENERICA,21,20,ROCKYSTAR JUICED,0.9,1.3,
62c4df316f6dede80a8a76e2,true,0,20,8410409018643,BEBIDAS,21,20,ROCKSTAR  GUAYABA,0.9,1.3,
62c4df316f6dede80a8a76e3,true,0,20,8410409012245,BEBIDAS,21,20,ROCKSTAR ORIGINAL,0,0,
62c4df316f6dede80a8a76e4,true,0,20,8411959101007,ALIMENTACION,21,20,SOBRASADA DE MALLORCA,0.76,1.1,
62c4df316f6dede80a8a76e5,true,0,20,8427298005104,NEVERA,21,20,QUESO SIN LACTOSA ALBEÃIZ,0.68,0.9,
62c4df316f6dede80a8a76e6,true,0,20,8410762220059,NEVERA,21,20,PIZZA CASA TARRADELLAS JAMON Y QUESO,1.71,2.48,
62c4df316f6dede80a8a76e7,true,0,20,8421335005317,DROGUERIA,21,20,DON AHORRO LIMPIA CRISTALES 750ML,0.71,1.49,3189
